date,total,domestic confirmation,overseas confirmation,death,seoul,busan,daegu,Incheon,gwangju,Daejeon,Ulsan,Sejong,gyeonggi0do,Gangwon0do,Chungbuk,chungnam,jeonbug,jeonnam,gyeongbug,gyeongnam,jeju,men,women,age0to9,age10to19,age20to29,age30to39,age40to49,age50to59,age60to69,age70to79,age80over
2020.1.20,1 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 
2020.1.21,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2020.1.22,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2020.1.23,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2020.1.24,1 ,0 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 
2020.1.25,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2020.1.26,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 
2020.1.27,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 
2020.1.28,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2020.1.29,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2020.1.30,3 ,1 ,2 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,0 ,1 ,1 ,0 ,1 ,0 ,0 ,0 
2020.1.31,4 ,3 ,1 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,3 ,0 ,0 ,2 ,0 ,0 ,1 ,1 ,0 ,0 
2020.2.1,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 
2020.2.2,3 ,1 ,2 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,1 ,0 ,0 ,1 ,0 ,2 ,0 ,0 ,0 ,0 
2020.2.3,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2020.2.4,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 
2020.2.5,5 ,3 ,2 ,0 ,2 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,3 ,0 ,0 ,1 ,2 ,1 ,1 ,0 ,0 ,0 
2020.2.6,3 ,1 ,2 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,2 ,1 ,0 ,0 ,1 ,0 ,1 ,1 ,0 ,0 ,0 
2020.2.7,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2020.2.8,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2020.2.9,3 ,1 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,2 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
2020.2.10,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 
2020.2.11,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2020.2.12,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2020.2.13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2020.2.14,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2020.2.15,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2020.2.16,2 ,2 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,1 
2020.2.17,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2020.2.18,2 ,2 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,0 
2020.2.19,34 ,34 ,0 ,0 ,2 ,0 ,27 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,13 ,21 ,0 ,0 ,8 ,3 ,4 ,11 ,4 ,4 ,0 
2020.2.20,16 ,16 ,0 ,1 ,0 ,0 ,12 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,0 ,0 ,5 ,11 ,0 ,1 ,4 ,3 ,2 ,4 ,2 ,0 ,0 
2020.2.21,74 ,74 ,0 ,0 ,5 ,0 ,44 ,0 ,1 ,0 ,0 ,0 ,1 ,0 ,1 ,1 ,1 ,0 ,17 ,2 ,1 ,34 ,40 ,0 ,1 ,16 ,7 ,17 ,16 ,10 ,6 ,1 
2020.2.22,190 ,190 ,0 ,2 ,2 ,2 ,67 ,0 ,3 ,1 ,0 ,1 ,2 ,0 ,2 ,0 ,1 ,0 ,106 ,2 ,1 ,95 ,95 ,0 ,5 ,24 ,19 ,28 ,59 ,47 ,7 ,1 
2020.2.23,210 ,209 ,1 ,0 ,3 ,7 ,136 ,1 ,1 ,1 ,1 ,0 ,8 ,6 ,0 ,0 ,0 ,0 ,39 ,7 ,0 ,69 ,141 ,1 ,4 ,53 ,21 ,37 ,51 ,30 ,10 ,3 
2020.2.24,207 ,206 ,1 ,4 ,4 ,8 ,152 ,0 ,2 ,1 ,0 ,0 ,12 ,0 ,0 ,0 ,0 ,0 ,19 ,9 ,0 ,69 ,138 ,1 ,6 ,46 ,34 ,32 ,49 ,28 ,9 ,2 
2020.2.25,130 ,129 ,1 ,1 ,7 ,18 ,54 ,0 ,0 ,0 ,1 ,0 ,5 ,0 ,0 ,0 ,0 ,0 ,44 ,1 ,0 ,43 ,87 ,0 ,6 ,38 ,19 ,20 ,26 ,17 ,3 ,1 
2020.2.26,253 ,252 ,1 ,3 ,8 ,13 ,184 ,1 ,0 ,0 ,1 ,0 ,3 ,0 ,2 ,1 ,0 ,0 ,36 ,4 ,0 ,94 ,159 ,1 ,7 ,78 ,32 ,32 ,43 ,43 ,12 ,5 
2020.2.27,449 ,447 ,2 ,1 ,10 ,8 ,340 ,0 ,0 ,5 ,3 ,0 ,12 ,0 ,2 ,5 ,0 ,0 ,53 ,11 ,0 ,176 ,273 ,6 ,20 ,167 ,49 ,59 ,80 ,42 ,21 ,5 
2020.2.28,427 ,427 ,0 ,1 ,7 ,5 ,296 ,1 ,0 ,4 ,5 ,0 ,11 ,0 ,3 ,9 ,2 ,0 ,74 ,10 ,0 ,156 ,271 ,4 ,24 ,114 ,59 ,66 ,87 ,44 ,19 ,10 
2020.2.29,909 ,909 ,0 ,3 ,12 ,14 ,742 ,2 ,0 ,1 ,6 ,0 ,10 ,1 ,0 ,32 ,0 ,1 ,75 ,13 ,0 ,324 ,585 ,6 ,24 ,302 ,108 ,134 ,149 ,120 ,41 ,25 
2020.3.1,595 ,593 ,2 ,1 ,8 ,4 ,512 ,0 ,0 ,0 ,0 ,0 ,8 ,0 ,1 ,12 ,0 ,1 ,48 ,1 ,0 ,236 ,359 ,7 ,42 ,200 ,66 ,81 ,103 ,63 ,24 ,9 
2020.3.2,686 ,684 ,2 ,6 ,9 ,6 ,517 ,1 ,0 ,1 ,3 ,0 ,8 ,12 ,0 ,17 ,1 ,1 ,108 ,2 ,0 ,262 ,424 ,5 ,29 ,181 ,82 ,113 ,146 ,82 ,33 ,15 
2020.3.3,600 ,599 ,1 ,5 ,7 ,2 ,520 ,0 ,2 ,0 ,0 ,0 ,2 ,1 ,0 ,4 ,1 ,0 ,59 ,1 ,1 ,219 ,381 ,3 ,37 ,179 ,73 ,81 ,118 ,65 ,32 ,12 
2020.3.4,516 ,516 ,0 ,4 ,0 ,3 ,398 ,1 ,2 ,1 ,3 ,0 ,9 ,1 ,0 ,1 ,0 ,0 ,95 ,2 ,0 ,186 ,330 ,0 ,29 ,158 ,53 ,79 ,100 ,47 ,35 ,15 
2020.3.5,438 ,437 ,1 ,3 ,5 ,0 ,326 ,1 ,0 ,1 ,0 ,0 ,7 ,2 ,1 ,4 ,0 ,0 ,81 ,9 ,1 ,153 ,285 ,4 ,25 ,154 ,27 ,54 ,74 ,53 ,30 ,17 
2020.3.6,518 ,518 ,0 ,7 ,2 ,3 ,367 ,0 ,0 ,2 ,0 ,0 ,10 ,2 ,3 ,4 ,0 ,0 ,122 ,3 ,0 ,197 ,321 ,7 ,35 ,148 ,33 ,43 ,89 ,65 ,54 ,44 
2020.3.7,483 ,483 ,0 ,2 ,3 ,1 ,390 ,0 ,0 ,0 ,0 ,1 ,10 ,1 ,5 ,2 ,0 ,0 ,65 ,5 ,0 ,176 ,307 ,7 ,34 ,154 ,33 ,54 ,70 ,65 ,43 ,23 
2020.3.8,367 ,366 ,1 ,6 ,12 ,1 ,297 ,0 ,0 ,0 ,1 ,1 ,11 ,1 ,4 ,6 ,0 ,0 ,32 ,1 ,0 ,172 ,195 ,6 ,33 ,103 ,32 ,34 ,64 ,48 ,26 ,21 
2020.3.9,248 ,247 ,1 ,1 ,10 ,0 ,190 ,0 ,2 ,0 ,0 ,3 ,12 ,1 ,1 ,4 ,0 ,0 ,25 ,0 ,0 ,103 ,145 ,8 ,18 ,60 ,18 ,30 ,42 ,38 ,29 ,5 
2020.3.10,131 ,131 ,0 ,3 ,11 ,0 ,92 ,4 ,0 ,0 ,0 ,2 ,10 ,0 ,0 ,2 ,0 ,0 ,10 ,0 ,0 ,53 ,78 ,1 ,12 ,21 ,11 ,25 ,26 ,13 ,16 ,6 
2020.3.11,242 ,239 ,3 ,6 ,53 ,2 ,131 ,12 ,0 ,0 ,1 ,2 ,11 ,1 ,2 ,8 ,0 ,0 ,18 ,1 ,0 ,95 ,147 ,8 ,12 ,25 ,15 ,52 ,56 ,31 ,29 ,14 
2020.3.12,114 ,112 ,2 ,6 ,19 ,2 ,72 ,0 ,0 ,2 ,0 ,5 ,3 ,0 ,0 ,2 ,0 ,0 ,8 ,1 ,0 ,47 ,67 ,1 ,7 ,21 ,8 ,18 ,25 ,12 ,14 ,8 
2020.3.13,110 ,107 ,3 ,1 ,12 ,1 ,61 ,2 ,0 ,2 ,2 ,17 ,8 ,0 ,0 ,1 ,0 ,0 ,4 ,0 ,0 ,50 ,60 ,1 ,9 ,13 ,12 ,16 ,28 ,13 ,9 ,9 
2020.3.14,107 ,102 ,5 ,5 ,13 ,3 ,62 ,1 ,0 ,0 ,0 ,6 ,15 ,0 ,1 ,0 ,0 ,0 ,6 ,0 ,0 ,57 ,50 ,4 ,3 ,15 ,10 ,16 ,27 ,15 ,9 ,8 
2020.3.15,76 ,72 ,4 ,3 ,9 ,3 ,41 ,1 ,1 ,0 ,1 ,1 ,11 ,0 ,3 ,0 ,0 ,0 ,4 ,0 ,0 ,35 ,41 ,2 ,3 ,12 ,9 ,9 ,17 ,12 ,10 ,2 
2020.3.16,74 ,70 ,4 ,0 ,6 ,1 ,35 ,1 ,0 ,0 ,0 ,1 ,20 ,0 ,0 ,0 ,0 ,0 ,7 ,0 ,0 ,33 ,41 ,2 ,5 ,13 ,7 ,6 ,17 ,12 ,5 ,7 
2020.3.17,84 ,79 ,5 ,6 ,12 ,0 ,32 ,1 ,0 ,0 ,0 ,0 ,31 ,0 ,0 ,0 ,0 ,0 ,5 ,1 ,0 ,31 ,53 ,1 ,4 ,17 ,7 ,17 ,16 ,10 ,8 ,4 
2020.3.18,93 ,80 ,13 ,3 ,5 ,0 ,46 ,1 ,1 ,0 ,2 ,1 ,15 ,1 ,1 ,3 ,2 ,1 ,9 ,0 ,0 ,40 ,53 ,1 ,2 ,12 ,17 ,7 ,14 ,25 ,3 ,12 
2020.3.19,152 ,135 ,17 ,7 ,12 ,0 ,97 ,0 ,0 ,0 ,6 ,0 ,18 ,0 ,1 ,0 ,1 ,0 ,12 ,0 ,0 ,57 ,95 ,5 ,5 ,16 ,13 ,10 ,27 ,21 ,20 ,35 
2020.3.20,87 ,73 ,14 ,3 ,17 ,1 ,34 ,4 ,1 ,0 ,0 ,0 ,14 ,0 ,0 ,1 ,0 ,0 ,13 ,1 ,0 ,33 ,54 ,6 ,8 ,7 ,7 ,12 ,14 ,19 ,6 ,8 
2020.3.21,147 ,126 ,21 ,8 ,15 ,0 ,69 ,4 ,0 ,0 ,0 ,0 ,12 ,0 ,1 ,0 ,0 ,0 ,40 ,0 ,0 ,57 ,90 ,1 ,6 ,15 ,7 ,10 ,16 ,19 ,21 ,52 
2020.3.22,98 ,77 ,21 ,2 ,10 ,0 ,43 ,0 ,1 ,2 ,0 ,0 ,16 ,0 ,1 ,1 ,0 ,1 ,11 ,1 ,0 ,43 ,55 ,2 ,3 ,16 ,9 ,19 ,19 ,13 ,6 ,11 
2020.3.23,64 ,46 ,18 ,7 ,6 ,1 ,24 ,0 ,0 ,0 ,0 ,1 ,14 ,0 ,2 ,0 ,0 ,0 ,2 ,1 ,0 ,27 ,37 ,2 ,0 ,21 ,8 ,7 ,11 ,7 ,4 ,4 
2020.3.24,76 ,46 ,30 ,9 ,4 ,2 ,31 ,1 ,0 ,0 ,0 ,0 ,15 ,0 ,1 ,0 ,0 ,0 ,1 ,1 ,0 ,40 ,36 ,3 ,7 ,22 ,3 ,6 ,14 ,7 ,9 ,5 
2020.3.25,100 ,42 ,58 ,6 ,13 ,1 ,14 ,1 ,0 ,0 ,1 ,2 ,21 ,1 ,0 ,3 ,0 ,2 ,5 ,0 ,2 ,53 ,47 ,0 ,7 ,34 ,23 ,12 ,7 ,9 ,3 ,5 
2020.3.26,104 ,56 ,48 ,5 ,13 ,0 ,26 ,1 ,0 ,6 ,0 ,0 ,14 ,0 ,1 ,1 ,0 ,0 ,12 ,0 ,0 ,48 ,56 ,1 ,13 ,35 ,12 ,6 ,14 ,8 ,5 ,10 
2020.3.27,91 ,57 ,34 ,8 ,12 ,1 ,34 ,3 ,1 ,1 ,2 ,0 ,11 ,0 ,2 ,0 ,0 ,0 ,9 ,1 ,1 ,40 ,51 ,2 ,8 ,24 ,5 ,4 ,14 ,8 ,14 ,12 
2020.3.28,146 ,90 ,56 ,5 ,18 ,1 ,71 ,5 ,0 ,0 ,0 ,0 ,21 ,1 ,0 ,2 ,0 ,0 ,2 ,0 ,1 ,98 ,48 ,1 ,5 ,34 ,19 ,22 ,28 ,31 ,2 ,4 
2020.3.29,105 ,38 ,67 ,8 ,20 ,3 ,23 ,7 ,0 ,3 ,0 ,2 ,15 ,2 ,0 ,1 ,2 ,1 ,2 ,3 ,0 ,63 ,42 ,2 ,7 ,35 ,15 ,14 ,19 ,8 ,3 ,2 
2020.3.30,78 ,35 ,43 ,6 ,16 ,1 ,14 ,0 ,0 ,0 ,0 ,0 ,15 ,2 ,3 ,0 ,1 ,0 ,11 ,1 ,1 ,35 ,43 ,1 ,5 ,28 ,9 ,5 ,14 ,8 ,5 ,3 
2020.3.31,125 ,88 ,37 ,4 ,24 ,1 ,60 ,6 ,0 ,2 ,0 ,0 ,13 ,0 ,0 ,1 ,0 ,0 ,2 ,1 ,0 ,71 ,54 ,0 ,3 ,25 ,10 ,16 ,37 ,18 ,11 ,5 
2020.4.1,101 ,56 ,45 ,3 ,24 ,3 ,20 ,5 ,4 ,0 ,0 ,0 ,22 ,2 ,0 ,3 ,1 ,3 ,2 ,4 ,0 ,41 ,60 ,3 ,4 ,28 ,14 ,11 ,14 ,10 ,7 ,10 
2020.4.2,89 ,43 ,46 ,4 ,14 ,0 ,21 ,4 ,1 ,0 ,1 ,0 ,18 ,1 ,0 ,2 ,0 ,2 ,2 ,6 ,0 ,34 ,55 ,3 ,3 ,22 ,16 ,11 ,15 ,12 ,5 ,2 
2020.4.3,86 ,37 ,49 ,5 ,18 ,0 ,9 ,1 ,1 ,0 ,0 ,0 ,23 ,2 ,1 ,1 ,1 ,1 ,5 ,1 ,0 ,34 ,52 ,2 ,6 ,30 ,9 ,13 ,9 ,9 ,5 ,3 
2020.4.4,94 ,53 ,41 ,3 ,22 ,0 ,27 ,3 ,0 ,0 ,0 ,0 ,23 ,1 ,0 ,1 ,0 ,0 ,1 ,1 ,0 ,39 ,55 ,1 ,2 ,27 ,14 ,8 ,10 ,17 ,10 ,5 
2020.4.5,81 ,31 ,50 ,6 ,24 ,0 ,7 ,2 ,1 ,1 ,0 ,0 ,10 ,3 ,0 ,0 ,1 ,0 ,4 ,1 ,3 ,46 ,35 ,2 ,5 ,28 ,17 ,12 ,6 ,7 ,3 ,1 
2020.4.6,47 ,25 ,22 ,3 ,11 ,0 ,13 ,1 ,0 ,2 ,0 ,0 ,8 ,0 ,0 ,1 ,0 ,0 ,2 ,2 ,0 ,21 ,26 ,2 ,7 ,15 ,3 ,5 ,2 ,5 ,5 ,3 
2020.4.7,47 ,23 ,24 ,6 ,4 ,1 ,13 ,0 ,0 ,0 ,0 ,0 ,10 ,2 ,0 ,1 ,0 ,0 ,1 ,1 ,0 ,18 ,29 ,0 ,2 ,15 ,6 ,7 ,3 ,10 ,3 ,1 
2020.4.8,53 ,23 ,30 ,8 ,11 ,2 ,9 ,4 ,0 ,0 ,0 ,0 ,6 ,2 ,0 ,0 ,1 ,0 ,3 ,1 ,0 ,25 ,28 ,0 ,4 ,13 ,9 ,5 ,7 ,8 ,3 ,4 
2020.4.9,39 ,13 ,26 ,4 ,12 ,0 ,4 ,0 ,0 ,0 ,0 ,0 ,10 ,0 ,0 ,1 ,0 ,0 ,0 ,2 ,0 ,22 ,17 ,2 ,4 ,12 ,7 ,7 ,1 ,3 ,0 ,3 
2020.4.10,27 ,17 ,10 ,4 ,5 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,9 ,0 ,0 ,0 ,0 ,0 ,7 ,0 ,0 ,15 ,12 ,1 ,1 ,7 ,5 ,2 ,4 ,4 ,2 ,1 
2020.4.11,30 ,16 ,14 ,3 ,4 ,0 ,7 ,0 ,0 ,0 ,1 ,0 ,9 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,15 ,15 ,1 ,5 ,6 ,2 ,2 ,6 ,7 ,0 ,1 
2020.4.12,32 ,9 ,23 ,3 ,3 ,0 ,2 ,1 ,0 ,0 ,0 ,0 ,4 ,0 ,0 ,1 ,0 ,0 ,3 ,0 ,0 ,14 ,18 ,0 ,3 ,12 ,5 ,2 ,4 ,3 ,3 ,0 
2020.4.13,25 ,10 ,15 ,3 ,8 ,0 ,3 ,1 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,4 ,0 ,0 ,14 ,11 ,2 ,1 ,9 ,3 ,1 ,2 ,5 ,1 ,1 
2020.4.14,27 ,11 ,16 ,5 ,2 ,0 ,3 ,1 ,0 ,0 ,1 ,0 ,8 ,0 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,13 ,14 ,0 ,3 ,7 ,4 ,4 ,3 ,3 ,2 ,1 
2020.4.15,27 ,13 ,14 ,3 ,5 ,1 ,1 ,0 ,1 ,0 ,0 ,0 ,6 ,2 ,0 ,0 ,0 ,0 ,6 ,0 ,1 ,10 ,17 ,0 ,4 ,10 ,4 ,3 ,2 ,1 ,2 ,1 
2020.4.16,22 ,11 ,11 ,4 ,2 ,3 ,4 ,0 ,0 ,0 ,0 ,0 ,4 ,1 ,0 ,0 ,0 ,0 ,4 ,0 ,0 ,6 ,16 ,3 ,3 ,5 ,1 ,2 ,3 ,2 ,1 ,2 
2020.4.17,22 ,7 ,15 ,1 ,2 ,0 ,0 ,1 ,2 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,4 ,1 ,0 ,14 ,8 ,1 ,4 ,9 ,3 ,1 ,2 ,1 ,1 ,0 
2020.4.18,18 ,9 ,9 ,2 ,1 ,0 ,3 ,1 ,0 ,0 ,0 ,0 ,4 ,1 ,0 ,2 ,0 ,0 ,2 ,0 ,0 ,7 ,11 ,2 ,0 ,9 ,1 ,1 ,2 ,1 ,1 ,1 
2020.4.19,8 ,2 ,6 ,2 ,2 ,0 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,4 ,4 ,0 ,2 ,3 ,1 ,0 ,1 ,0 ,0 ,1 
2020.4.20,13 ,6 ,7 ,2 ,0 ,2 ,1 ,1 ,0 ,0 ,1 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,5 ,8 ,0 ,3 ,5 ,2 ,0 ,3 ,0 ,0 ,0 
2020.4.21,9 ,4 ,5 ,1 ,2 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,6 ,3 ,0 ,2 ,1 ,0 ,1 ,3 ,0 ,1 ,1 
2020.4.22,11 ,5 ,6 ,1 ,2 ,2 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,1 ,0 ,6 ,5 ,0 ,1 ,3 ,1 ,4 ,0 ,1 ,1 ,0 
2020.4.23,8 ,4 ,4 ,2 ,0 ,1 ,4 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,4 ,0 ,1 ,2 ,1 ,1 ,1 ,0 ,1 ,1 
2020.4.24,6 ,4 ,2 ,0 ,0 ,1 ,3 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,1 ,0 ,1 ,1 ,1 ,0 ,1 ,1 ,0 ,1 
2020.4.25,10 ,5 ,5 ,0 ,1 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,4 ,6 ,1 ,1 ,3 ,1 ,2 ,0 ,2 ,0 ,0 
2020.4.26,10 ,1 ,9 ,2 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,6 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,6 ,4 ,1 ,0 ,3 ,5 ,1 ,0 ,0 ,0 ,0 
2020.4.27,10 ,3 ,7 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,4 ,6 ,0 ,2 ,3 ,4 ,1 ,0 ,0 ,0 ,0 
2020.4.28,14 ,2 ,12 ,1 ,4 ,0 ,2 ,1 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,7 ,7 ,0 ,2 ,5 ,2 ,1 ,2 ,1 ,1 ,0 
2020.4.29,9 ,4 ,5 ,2 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,4 ,5 ,0 ,0 ,3 ,2 ,3 ,1 ,0 ,0 ,0 
2020.4.30,4 ,0 ,4 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,0 ,0 ,0 ,1 ,2 ,1 ,0 ,0 ,0 ,0 
2020.5.1,9 ,1 ,8 ,1 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,4 ,5 ,0 ,0 ,5 ,1 ,2 ,0 ,0 ,0 ,1 
